4.2,-0.58,2.1,-3509.021
4.4974313,-0.5943048,2.1,-3438.4497
4.5780773,-0.5490312,2.1,-3099.8325
4.7915955,-0.54429066,2.1,-3053.824
5.427912,-0.56668264,2.1,-3053.0254
5.3310375,-0.5677328,2.1,-3051.066
5.6719174,-0.58322537,2.1,-3050.0244
4.9326096,-0.5507248,2.1,-3047.7288
4.9420547,-0.55043423,2.1,-3046.948
5.1809487,-0.5568208,2.1,-3047.0515
5.170051,-0.55630076,2.1,-3043.4695
5.4444857,-0.57766455,2.1,-3044.52
5.603566,-0.5889447,2.1,-3042.9448
,,,
,,,
5.300509178,-0.566503406,,
